timestamp,simulation_time,event
2026-03-18T23:03:09.506002,22.742992463205372,ORDER_ARRIVAL
2026-03-18T23:03:09.506007,22.742992463205372,ASSIGN_ROBOT
2026-03-18T23:03:09.506012,22.8074241066343,ORDER_ARRIVAL
2026-03-18T23:03:09.506016,22.8074241066343,ASSIGN_ROBOT
2026-03-18T23:03:09.506020,34.18025694931204,ORDER_ARRIVAL
2026-03-18T23:03:09.506023,34.18025694931204,ASSIGN_ROBOT
2026-03-18T23:03:09.506027,38.515269778033286,ORDER_ARRIVAL
2026-03-18T23:03:09.506030,38.515269778033286,ASSIGN_ROBOT
2026-03-18T23:03:09.506034,41.43784525254411,ORDER_ARRIVAL
2026-03-18T23:03:09.506037,41.43784525254411,ASSIGN_ROBOT
2026-03-18T23:03:09.506041,48.091842968322155,ORDER_ARRIVAL
2026-03-18T23:03:09.506044,48.091842968322155,ASSIGN_ROBOT
2026-03-18T23:03:09.506048,50.120971456039015,ORDER_ARRIVAL
2026-03-18T23:03:09.506051,50.120971456039015,ASSIGN_ROBOT
2026-03-18T23:03:09.506055,52.187861177926244,ORDER_ARRIVAL
2026-03-18T23:03:09.506058,52.187861177926244,ASSIGN_ROBOT
2026-03-18T23:03:09.506062,52.26390920502043,ORDER_ARRIVAL
2026-03-18T23:03:09.506065,52.26390920502043,ASSIGN_ROBOT
2026-03-18T23:03:09.506069,53.72565353069925,ORDER_ARRIVAL
2026-03-18T23:03:09.506072,53.72565353069925,ASSIGN_ROBOT
2026-03-18T23:03:09.506075,55.64364037577904,ORDER_ARRIVAL
2026-03-18T23:03:09.506079,55.64364037577904,ASSIGN_ROBOT
2026-03-18T23:03:09.506083,56.05874649377752,ORDER_ARRIVAL
2026-03-18T23:03:09.506086,56.05874649377752,ASSIGN_ROBOT
2026-03-18T23:03:09.506089,73.28246805558061,ORDER_ARRIVAL
2026-03-18T23:03:09.506092,73.28246805558061,ASSIGN_ROBOT
2026-03-18T23:03:09.506096,79.42183851505652,ORDER_ARRIVAL
2026-03-18T23:03:09.506099,79.42183851505652,ASSIGN_ROBOT
2026-03-18T23:03:09.506103,79.82566782352608,ORDER_ARRIVAL
2026-03-18T23:03:09.506106,79.82566782352608,ASSIGN_ROBOT
2026-03-18T23:03:09.506109,80.75050260560407,ORDER_ARRIVAL
2026-03-18T23:03:09.506113,80.75050260560407,ASSIGN_ROBOT
2026-03-18T23:03:09.506116,86.44388260522075,ORDER_ARRIVAL
