timestamp,simulation_time,event
2026-03-18T23:03:09.512230,1.199845262254712,ORDER_ARRIVAL
2026-03-18T23:03:09.512235,1.199845262254712,ASSIGN_ROBOT
2026-03-18T23:03:09.512240,10.00314664021347,ORDER_ARRIVAL
2026-03-18T23:03:09.512244,10.00314664021347,ASSIGN_ROBOT
2026-03-18T23:03:09.512248,23.45556158275267,ORDER_ARRIVAL
2026-03-18T23:03:09.512251,23.45556158275267,ASSIGN_ROBOT
2026-03-18T23:03:09.512255,25.057521384758125,ORDER_ARRIVAL
2026-03-18T23:03:09.512258,25.057521384758125,ASSIGN_ROBOT
2026-03-18T23:03:09.512262,57.254418136235415,ORDER_ARRIVAL
2026-03-18T23:03:09.512266,57.254418136235415,ASSIGN_ROBOT
2026-03-18T23:03:09.512269,57.30446226461658,ORDER_ARRIVAL
2026-03-18T23:03:09.512273,57.30446226461658,ASSIGN_ROBOT
2026-03-18T23:03:09.512276,69.19387778453486,ORDER_ARRIVAL
2026-03-18T23:03:09.512280,69.19387778453486,ASSIGN_ROBOT
2026-03-18T23:03:09.512283,75.56593829353406,ORDER_ARRIVAL
2026-03-18T23:03:09.512287,75.56593829353406,ASSIGN_ROBOT
2026-03-18T23:03:09.512291,79.20034715831538,ORDER_ARRIVAL
2026-03-18T23:03:09.512294,79.20034715831538,ASSIGN_ROBOT
2026-03-18T23:03:09.512298,86.79969896417727,ORDER_ARRIVAL
2026-03-18T23:03:09.512301,86.79969896417727,ASSIGN_ROBOT
2026-03-18T23:03:09.512305,90.46888414495206,ORDER_ARRIVAL
2026-03-18T23:03:09.512308,90.46888414495206,ASSIGN_ROBOT
2026-03-18T23:03:09.512312,101.4351558192916,ORDER_ARRIVAL
2026-03-18T23:03:09.512315,101.4351558192916,ASSIGN_ROBOT
2026-03-18T23:03:09.512319,103.21507945828195,ORDER_ARRIVAL
2026-03-18T23:03:09.512322,103.21507945828195,ASSIGN_ROBOT
2026-03-18T23:03:09.512325,104.45235021816065,ORDER_ARRIVAL
2026-03-18T23:03:09.512328,104.45235021816065,ASSIGN_ROBOT
2026-03-18T23:03:09.512332,118.78008780055235,ORDER_ARRIVAL
2026-03-18T23:03:09.512335,118.78008780055235,ASSIGN_ROBOT
2026-03-18T23:03:09.512339,128.0899727533179,ORDER_ARRIVAL
2026-03-18T23:03:09.512342,128.0899727533179,ASSIGN_ROBOT
2026-03-18T23:03:09.512346,133.24678946900593,ORDER_ARRIVAL
2026-03-18T23:03:09.512349,133.24678946900593,ASSIGN_ROBOT
2026-03-18T23:03:09.512353,143.950297662806,ORDER_ARRIVAL
2026-03-18T23:03:09.512356,143.950297662806,ASSIGN_ROBOT
2026-03-18T23:03:09.512359,157.3260029496984,ORDER_ARRIVAL
2026-03-18T23:03:09.512362,157.3260029496984,ASSIGN_ROBOT
2026-03-18T23:03:09.512366,161.096406849214,ORDER_ARRIVAL
2026-03-18T23:03:09.512369,161.096406849214,ASSIGN_ROBOT
2026-03-18T23:03:09.512372,179.58158786378303,ORDER_ARRIVAL
2026-03-18T23:03:09.512375,179.58158786378303,ASSIGN_ROBOT
2026-03-18T23:03:09.512379,179.9507507473613,ORDER_ARRIVAL
2026-03-18T23:03:09.512382,179.9507507473613,ASSIGN_ROBOT
2026-03-18T23:03:09.512385,184.69902208071292,ORDER_ARRIVAL
2026-03-18T23:03:09.512388,184.69902208071292,ASSIGN_ROBOT
2026-03-18T23:03:09.512392,185.62554059657856,ORDER_ARRIVAL
2026-03-18T23:03:09.512395,185.62554059657856,ASSIGN_ROBOT
2026-03-18T23:03:09.512399,186.99280280804746,ORDER_ARRIVAL
2026-03-18T23:03:09.512402,186.99280280804746,ASSIGN_ROBOT
2026-03-18T23:03:09.512405,201.34041771042115,ORDER_ARRIVAL
2026-03-18T23:03:09.512409,201.34041771042115,ASSIGN_ROBOT
2026-03-18T23:03:09.512412,203.5537244412776,ORDER_ARRIVAL
2026-03-18T23:03:09.512415,203.5537244412776,ASSIGN_ROBOT
2026-03-18T23:03:09.512419,206.69956260477602,ORDER_ARRIVAL
2026-03-18T23:03:09.512422,206.69956260477602,ASSIGN_ROBOT
2026-03-18T23:03:09.512425,207.36931132519967,ORDER_ARRIVAL
2026-03-18T23:03:09.512428,207.36931132519967,ASSIGN_ROBOT
2026-03-18T23:03:09.512432,207.5760229905967,ORDER_ARRIVAL
2026-03-18T23:03:09.512435,207.5760229905967,ASSIGN_ROBOT
2026-03-18T23:03:09.512438,208.24725929954297,ORDER_ARRIVAL
2026-03-18T23:03:09.512441,208.24725929954297,ASSIGN_ROBOT
2026-03-18T23:03:09.512445,214.83688581517205,ORDER_ARRIVAL
2026-03-18T23:03:09.512448,214.83688581517205,ASSIGN_ROBOT
2026-03-18T23:03:09.512451,219.08964161022521,ORDER_ARRIVAL
2026-03-18T23:03:09.512455,219.08964161022521,ASSIGN_ROBOT
2026-03-18T23:03:09.512458,224.8931809802272,ORDER_ARRIVAL
2026-03-18T23:03:09.512461,224.8931809802272,ASSIGN_ROBOT
2026-03-18T23:03:09.512465,225.93986641177085,ORDER_ARRIVAL
2026-03-18T23:03:09.512468,225.93986641177085,ASSIGN_ROBOT
2026-03-18T23:03:09.512472,231.53878652477928,ORDER_ARRIVAL
2026-03-18T23:03:09.512475,231.53878652477928,ASSIGN_ROBOT
2026-03-18T23:03:09.512478,239.4286747814755,ORDER_ARRIVAL
2026-03-18T23:03:09.512482,239.4286747814755,ASSIGN_ROBOT
2026-03-18T23:03:09.512485,247.329475903536,ORDER_ARRIVAL
2026-03-18T23:03:09.512488,247.329475903536,ASSIGN_ROBOT
2026-03-18T23:03:09.512492,258.9404062290539,ORDER_ARRIVAL
2026-03-18T23:03:09.512495,258.9404062290539,ASSIGN_ROBOT
2026-03-18T23:03:09.512499,258.9948058130093,ORDER_ARRIVAL
2026-03-18T23:03:09.512502,258.9948058130093,ASSIGN_ROBOT
2026-03-18T23:03:09.512505,275.2789602251766,ORDER_ARRIVAL
2026-03-18T23:03:09.512509,275.2789602251766,ASSIGN_ROBOT
2026-03-18T23:03:09.512513,284.9856419265492,ORDER_ARRIVAL
2026-03-18T23:03:09.512516,284.9856419265492,ASSIGN_ROBOT
2026-03-18T23:03:09.512519,287.11493820811825,ORDER_ARRIVAL
2026-03-18T23:03:09.512522,287.11493820811825,ASSIGN_ROBOT
2026-03-18T23:03:09.512526,298.4464347822519,ORDER_ARRIVAL
2026-03-18T23:03:09.512529,298.4464347822519,ASSIGN_ROBOT
2026-03-18T23:03:09.512533,300.7233147409454,ORDER_ARRIVAL
2026-03-18T23:03:09.512536,300.7233147409454,ASSIGN_ROBOT
2026-03-18T23:03:09.512540,309.10651173707083,ORDER_ARRIVAL
2026-03-18T23:03:09.512543,309.10651173707083,ASSIGN_ROBOT
2026-03-18T23:03:09.512546,316.1053022935512,ORDER_ARRIVAL
2026-03-18T23:03:09.512549,316.1053022935512,ASSIGN_ROBOT
2026-03-18T23:03:09.512553,317.2529614848774,ORDER_ARRIVAL
