timestamp,simulation_time,event
2026-03-18T23:08:52.148623,15.12864972118965,ORDER_ARRIVAL
2026-03-18T23:08:52.148630,15.12864972118965,ASSIGN_ROBOT
2026-03-18T23:08:52.148637,15.359525915301592,ORDER_ARRIVAL
2026-03-18T23:08:52.148641,15.359525915301592,ASSIGN_ROBOT
2026-03-18T23:08:52.148646,20.55431154593786,ORDER_ARRIVAL
2026-03-18T23:08:52.148650,20.55431154593786,ASSIGN_ROBOT
2026-03-18T23:08:52.148654,45.07646806557986,ORDER_ARRIVAL
2026-03-18T23:08:52.148657,45.07646806557986,ASSIGN_ROBOT
2026-03-18T23:08:52.148661,48.69343205425821,ORDER_ARRIVAL
2026-03-18T23:08:52.148664,48.69343205425821,ASSIGN_ROBOT
2026-03-18T23:08:52.148668,49.496248238858456,ORDER_ARRIVAL
2026-03-18T23:08:52.148671,49.496248238858456,ASSIGN_ROBOT
2026-03-18T23:08:52.148675,51.303799858714584,ORDER_ARRIVAL
2026-03-18T23:08:52.148678,51.303799858714584,ASSIGN_ROBOT
2026-03-18T23:08:52.148681,65.8124210101477,ORDER_ARRIVAL
2026-03-18T23:08:52.148684,65.8124210101477,ASSIGN_ROBOT
2026-03-18T23:08:52.148688,66.36652127539719,ORDER_ARRIVAL
2026-03-18T23:08:52.148691,66.36652127539719,ASSIGN_ROBOT
2026-03-18T23:08:52.148695,73.89441163252025,ORDER_ARRIVAL
2026-03-18T23:08:52.148698,73.89441163252025,ASSIGN_ROBOT
2026-03-18T23:08:52.148702,86.66260086582098,ORDER_ARRIVAL
2026-03-18T23:08:52.148705,86.66260086582098,ASSIGN_ROBOT
2026-03-18T23:08:52.148708,102.13342877014216,ORDER_ARRIVAL
2026-03-18T23:08:52.148711,102.13342877014216,ASSIGN_ROBOT
2026-03-18T23:08:52.148715,108.1832676173876,ORDER_ARRIVAL
2026-03-18T23:08:52.148718,108.1832676173876,ASSIGN_ROBOT
2026-03-18T23:08:52.148722,113.9880385013233,ORDER_ARRIVAL
2026-03-18T23:08:52.148725,113.9880385013233,ASSIGN_ROBOT
2026-03-18T23:08:52.148728,127.98404238951326,ORDER_ARRIVAL
2026-03-18T23:08:52.148731,127.98404238951326,ASSIGN_ROBOT
2026-03-18T23:08:52.148735,131.02929803726005,ORDER_ARRIVAL
2026-03-18T23:08:52.148738,131.02929803726005,ASSIGN_ROBOT
2026-03-18T23:08:52.148741,136.79309057801913,ORDER_ARRIVAL
2026-03-18T23:08:52.148744,136.79309057801913,ASSIGN_ROBOT
2026-03-18T23:08:52.148748,139.20011017355625,ORDER_ARRIVAL
2026-03-18T23:08:52.148751,139.20011017355625,ASSIGN_ROBOT
2026-03-18T23:08:52.148755,149.09966467413554,ORDER_ARRIVAL
2026-03-18T23:08:52.148758,149.09966467413554,ASSIGN_ROBOT
2026-03-18T23:08:52.148761,168.36464100991432,ORDER_ARRIVAL
2026-03-18T23:08:52.148764,168.36464100991432,ASSIGN_ROBOT
2026-03-18T23:08:52.148768,189.31224052304563,ORDER_ARRIVAL
2026-03-18T23:08:52.148771,189.31224052304563,ASSIGN_ROBOT
2026-03-18T23:08:52.148774,191.75814158021285,ORDER_ARRIVAL
2026-03-18T23:08:52.148777,191.75814158021285,ASSIGN_ROBOT
2026-03-18T23:08:52.148781,192.39143408453288,ORDER_ARRIVAL
2026-03-18T23:08:52.148784,192.39143408453288,ASSIGN_ROBOT
2026-03-18T23:08:52.148787,194.03506763120055,ORDER_ARRIVAL
2026-03-18T23:08:52.148791,194.03506763120055,ASSIGN_ROBOT
2026-03-18T23:08:52.148794,204.18959402637788,ORDER_ARRIVAL
2026-03-18T23:08:52.148797,204.18959402637788,ASSIGN_ROBOT
2026-03-18T23:08:52.148800,221.4479157364138,ORDER_ARRIVAL
2026-03-18T23:08:52.148804,221.4479157364138,ASSIGN_ROBOT
2026-03-18T23:08:52.148807,237.523161853418,ORDER_ARRIVAL
2026-03-18T23:08:52.148810,237.523161853418,ASSIGN_ROBOT
2026-03-18T23:08:52.148814,245.59901508261316,ORDER_ARRIVAL
2026-03-18T23:08:52.148817,245.59901508261316,ASSIGN_ROBOT
